,system_name,objname,RA,DEC,nmask,nexp,t_exp,masknames,slitwidth,mean_mjd,collate1d_filename,SN,serendip,marz_flag,marz_z,v,v_err,verr_rand,v_chi2,phot_source,phot_type,gmag_o,rmag_o,gmag_err,rmag_err,EBV,MV_o,rproj_arcm,rproj_kpc,ew_naI,ew_naI_err,ew_mgI,ew_mgI_err,ew_cat,ew_cat_err,ew_feh,ew_feh_err,ew_w1,ew_w2,ew_w3,ew_gl,tmpl_teff,tmpl_feh,gaia_source_id,gaia_pmra,gaia_pmra_err,gaia_pmdec,gaia_pmdec_err,gaia_pmra_pmdec_corr,gaia_parallax,gaia_parallax_err,gaia_aen,gaia_aen_sig,gaia_phot_variable_flag,gaia_rv,gaia_rv_err,gaia_grvs_mag,var_pval,var_max_v,var_max_t,var_short_max_t,flag_short_var,flag_coadd,flag_var,flag_gaia,flag_HB,Pmem_cmd,Pmem_EW,Pmem_parallax,Pmem_pm,Pmem_feh,Pmem_v,Pmem,Pmem_novar,delta_ra_cosdec,delta_dec,cmd_marker,feh_marker,hl_radius_circ,hl_radius_ell,parallax_marker,perp_dist_iso,pm_err_flag,pm_marker,pos_angle,prob_member,prob_nomet,prob_nov,r_proj,radius,radius_ell,sample,v_marker
130,b'W1',b'SERENDIP',162.3376699240319,51.02834452270531,2,10,0.0,b'W1_1+W1_2',1.0,54059.576457200004,b'J104921.04+510142.04_DEIMOS_20061120_20061120.fits',2.9572353634665247,1,1,0.417887369894303,-999.0,-999.0,-999.0,-999.0,b'munozf',b' ',22.878935221277988,22.625882110904683,0.024940128307609003,0.028355070093371307,0.011691351235070677,4.811117230990323,1.323547366491821,0.014822666325592123,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,b' ',-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,0,-999,-999,0,0.9733461012439533,1.0,1,1.0,1.0,0.6147309883937625,-1.0,0.0,-0.0037278865524963873,-0.02175547729468974,,,,,,,,,,,,,,,,,
131,b'W1',b'124',162.26179167,51.00861111,1,5,0.0,b'W1_1',1.0,54059.576457200004,b'J104902.83+510031.00_DEIMOS_20061120_20061120.fits',2.2240278775231213,0,2,0.5580274733196284,-999.0,-999.0,-999.0,-999.0,b'munozf',b' ',23.195878695463776,22.88679116886615,0.027380467490530545,0.03154932645873759,0.01187451074219579,5.100267634728848,3.9658832617743127,0.044414701632192924,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,b' ',-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,0,-999,-999,0,0.9939045241435462,1.0,1,1.0,1.0,0.6146791794279327,-1.0,0.0,-0.051428038178476104,-0.041488890000003664,,,,,,,,,,,,,,,,,
132,b'W1',b'3024',162.4405,51.06388889,3,15,0.0,b'W1_1+W1_6+W1_9',1.0,54059.576457200004,b'J104945.72+510350.00_DEIMOS_20061120_20061120.fits',2.8575088111472318,0,1,0.9209469434668249,-999.0,-999.0,-999.0,-999.0,b'munozf',b' ',23.336474983627372,22.927682994920943,0.029510845463998486,0.03424675167077894,0.011145498467993257,5.191410509686477,3.746051316339884,0.041952760968105386,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,b' ',-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,0,-999,-999,0,0.8906008848672058,1.0,1,1.0,1.0,0.6146791794279327,-1.0,0.0,0.0609152747586103,0.01378889000000072,,,,,,,,,,,,,,,,,
133,b'W1',b'588',162.31358333,51.03830556,3,17,0.0,b'W1_1+W1_5+W1_9',1.0,54059.576457200004,b'J104915.26+510217.90_DEIMOS_20061120_20061120.fits',3.235993073699727,0,1,0.33675705412642265,-999.0,-999.0,-999.0,-999.0,b'munozf',b' ',23.27473926280969,22.995399044865287,0.029510845463998486,0.03360059523282288,0.01180050664999149,5.19388286716676,1.3356321805611298,0.014958006524848477,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,b' ',-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,0,-999,-999,0,0.9600921378120033,1.0,1,1.0,1.0,0.6147309883937625,-1.0,0.0,-0.018869697630438883,-0.011794440000002737,,,,,,,,,,,,,,,,,
134,b'W1',b'SERENDIP',162.5325666293002,51.07580073963531,1,5,9000.0,b'W1_1',1.0,54059.576457200004,b'J105007.82+510432.88_DEIMOS_20061120_20061120.fits',2.01938109330557,1,4,0.9314374733196285,279431.24199588853,0.0,-999.0,-999.0,b'munozf',b' ',24.28007494116236,23.71550023411396,0.06495567719606962,0.06381504524796641,0.010883414943600078,6.057742238923847,7.289680309662806,0.08163854351527323,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,b' ',-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,1,-999,-999,0,0.851828453238557,1.0,1,1.0,1.0,0.0,0.0,0.0,0.11879209642963715,0.02570073963531172,,,,,,,,,,,,,,,,,
135,b'W1',b'689',162.50720833,51.07980556,1,5,0.0,b'W1_1',1.0,54059.576457200004,b'J105001.73+510447.30_DEIMOS_20061120_20061120.fits',1.9213016421166147,0,1,0.9166174733196285,-999.0,-999.0,-999.0,-999.0,b'munozf',b' ',23.4059409132902,23.04756923786897,0.030782462539569507,0.035310196827545444,0.010915076615083926,5.285884914738762,6.420651123238864,0.07190612014152906,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,b' ',-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,0,-999,-999,0,0.985131991068664,1.0,1,1.0,1.0,0.6146791794279327,-1.0,0.0,0.1028508397806921,0.029705559999996467,,,,,,,,,,,,,,,,,
136,b'W1',b'700',162.30941667,51.043,2,10,0.0,b'W1_1+W1_6',1.0,54059.576457200004,b'J104914.26+510234.80_DEIMOS_20061120_20061120.fits',2.433899718193675,0,1,0.8061771736614369,-999.0,-999.0,-999.0,-999.0,b'munozf',b' ',23.473236705124698,23.137578384826007,0.030404111564063176,0.037566474415361366,0.011829375692377752,5.364446530714041,1.3586725021307575,0.015216039597833433,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,b' ',-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,0,-999,-999,0,0.9756196260687846,1.0,1,1.0,1.0,0.6147309883937625,-1.0,0.0,-0.021489029299441704,-0.0071000000000012164,,,,,,,,,,,,,,,,,
137,b'W1',b'596',162.227,51.05788889,4,22,9000.0,b'W1_1+W1_5+W1_6+W1_9',1.0,54059.576457200004,b'J104854.48+510328.40_DEIMOS_20061120_20061120.fits',2.8414687334966215,0,1,0.5342071844349708,-22.406894324631836,9.30433688830134,0.0,-999.0,b'munozf',b' ',23.308228644035022,23.014188052015527,0.02973213749463701,0.034084600628436296,0.01200096079825705,5.220080862850846,4.423515220226931,0.04953981069139455,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,7000.0,0.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,b' ',-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,1,-999,-999,0,0.9844862070673835,1.0,1,1.0,1.0,0.9275753248190352,0.9131851133003882,1.0,-0.07329949470439626,0.007788890000000492,0.978136615988163,,1.7620436976847154,2.0796179871639304,,0.032942581604873074,,,156.93444475804205,0.8360199190779871,0.8360199190779871,0.978136615988163,-1.621180980437533,0.07371216135314392,0.07371216135314389,1.0,0.8547066998748406
138,b'W1',b'706',162.32670833,51.04,1,5,0.0,b'W1_1',1.0,54059.576457200004,b'J104918.41+510224.00_DEIMOS_20061120_20061120.fits',1.361396341995967,0,1,0.28972747331962856,-999.0,-999.0,-999.0,-999.0,b'munozf',b' ',23.56408123431659,23.207782283992483,0.033681003547994234,0.039360005081300484,0.01177483306914924,5.445053307413328,0.8794189212155423,0.009848784867522872,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,b' ',-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,0,-999,-999,0,0.9939899831706921,1.0,1,1.0,1.0,0.6147309883937625,-1.0,0.0,-0.010618789671645373,-0.01010000000000133,,,,,,,,,,,,,,,,,
139,b'W1',b'592',162.33970833,51.05638889,2,8,0.0,b'W1_1+W1_4',1.0,54059.576457200004,b'J104921.53+510323.00_DEIMOS_20061120_20061120.fits',1.797432454834844,0,1,1.1948858513153597,-999.0,-999.0,-999.0,-999.0,b'munozf',b' ',23.342734520919233,22.97720763653374,0.02980620740718282,0.03360059523282288,0.011814751580579642,5.219129538721525,0.40619691753644427,0.004549078905095643,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,b' ',-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,0,-999,-999,0,0.9512682037103689,1.0,1,1.0,1.0,0.6147309883937625,-1.0,0.0,-0.002446461788648024,0.0062888900000004355,,,,,,,,,,,,,,,,,
140,b'W1',b'SERENDIP',162.3391800270327,51.05630106892036,1,5,0.0,b'W1_1',1.0,54059.576457200004,b'J104921.40+510322.68_DEIMOS_20061120_20061120.fits',0.6,1,2,0.7428174733196284,-999.0,-999.0,-999.0,-999.0,b'munozf',b' ',23.342731187136142,22.977205390846002,0.02980620740718282,0.03360059523282288,0.011815788849742236,5.219126744633726,0.40905349704386906,0.00458107029892992,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,b' ',-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,0,-999,-999,0,0.9512665040570708,1.0,1,1.0,1.0,0.6147309883937625,-1.0,0.0,-0.0027785744863639515,0.006201068920361763,,,,,,,,,,,,,,,,,
141,b'W1',b'SERENDIP',162.2271737876543,51.02765849752834,1,5,0.0,b'W1_1',1.0,54059.576457200004,b'J104854.52+510139.57_DEIMOS_20061120_20061120.fits',0.58,1,1,0.20642747331962855,-999.0,-999.0,-999.0,-999.0,b'munozf',b' ',24.363227177795856,24.13337120534241,0.05674160730892279,0.0748225233469174,0.01198840485590347,6.306914967916441,4.594936294939319,0.05145958849847317,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,b' ',-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,0,-999,-999,0,0.4331164952655581,1.0,1,1.0,1.0,0.6146791794279327,-1.0,0.0,-0.07319024472802103,-0.02244150247165777,,,,,,,,,,,,,,,,,
142,b'W1',b'134',162.56558333,51.03961111,1,5,9000.0,b'W1_2',1.0,54060.576473199995,b'J105015.74+510222.60_DEIMOS_20061121_20061121.fits',315.8561137606806,0,1,-0.00019273353102261265,-25.045902857641423,1.1008727588178389,0.0,20.19732736960347,b'munozf',b' ',15.793490207523137,15.1639763967556,0.02019504889818294,0.020168291945526773,0.010743401222261096,-2.461052290160067,8.396300940121485,0.0940317968139945,0.7893168280073449,0.14300728118093955,0.7266571425089602,0.06504873738930711,6.817762336896439,0.18317967710302893,-999.0,-999.0,1.4798519561563632,3.003015243049305,2.334895137690771,3.0,5000.0,0.0,835973984977516672,0.975898632744916,0.020768217742443085,-9.290647933568778,0.02603977918624878,-0.004442933946847916,0.978350078520843,0.026652181521058083,0.0,0.0,b'NOT',-999.0,-999.0,0.0,-999.0,-999.0,-999.0,1.6201439999858849,0,0,-999,1,0,0.24977919443295493,0.7,0,2.742880957508922e-14,1.0,0.8637433780935695,0.0,0.0,0.13954773517837507,-0.010488889999997753,0.08241640473177918,,3.3452120463380774,3.8691068192081346,0.0,0.3411526351606689,0.0,0.0,338.70153385285124,0.0,0.0,0.0,3.1167372474502395,0.1399413706051429,0.13994137060514292,0.0,0.6980270490986777
143,b'W1',b'132',162.28108333,51.06838889,1,5,9000.0,b'W1_2',1.0,54060.576473199995,b'J104907.46+510406.20_DEIMOS_20061121_20061121.fits',240.9845793821671,0,1,-0.00021273353102261265,8.951308772155732,1.1019465995127231,0.0,9.835074081840816,b'munozf',b' ',16.951173110862968,16.13873390185346,0.02009975124224178,0.020155644370746375,0.011961440241587013,-1.3996659846887702,2.601813231324704,0.029138215725067893,0.8551988759785633,0.1577393370935051,0.7418773696173362,0.056925604435655294,6.541536073845373,0.1388675503544519,-999.0,-999.0,1.3797811498622394,2.8672078766713875,2.294547047311746,3.0,5000.0,-0.5,836722614958076288,-0.046975609701629395,0.032644227147102356,-31.25224780274868,0.0453365221619606,-0.04478088766336441,1.1548967471322114,0.0465691015124321,0.0,0.0,b'NOT',-999.0,-999.0,0.0,-999.0,-999.0,-999.0,2.1443999998737127,0,0,-999,1,0,0.9016209296527776,0.7,0,1.0726690330751467e-193,1.0,0.6003254534929453,0.0,0.0,-0.03930051733792332,0.01828889000000089,0.8705304507849417,,1.0361975364109919,1.5173183587475907,0.0,0.0803993204065405,0.0,0.0,138.0446137508349,0.0,0.0,0.0,-0.7705844867396878,0.04334759693985982,0.04334759693985985,0.0,0.32168744182036696
