,key,ra,dec,name,host,confirmed_real,confirmed_dwarf,rhalf,rhalf_em,rhalf_ep,position_angle,position_angle_em,position_angle_ep,ellipticity,ellipticity_em,ellipticity_ep,ellipticity_ul,ref_structure,distance_modulus,distance_modulus_em,distance_modulus_ep,ref_distance,apparent_magnitude_v,apparent_magnitude_v_em,apparent_magnitude_v_ep,ref_m_v,vlos_systemic,vlos_systemic_em,vlos_systemic_ep,vlos_sigma,vlos_sigma_em,vlos_sigma_ep,vlos_sigma_ul,ref_vlos,pmra,pmra_em,pmra_ep,pmdec,pmdec_em,pmdec_ep,ref_proper_motion,metallicity_spectroscopic,metallicity_spectroscopic_em,metallicity_spectroscopic_ep,metallicity_spectroscopic_sigma,metallicity_spectroscopic_sigma_em,metallicity_spectroscopic_sigma_ep,metallicity_spectroscopic_sigma_ul,ref_metallicity_spectroscopic,rcore,rcore_em,rcore_ep,rking,rking_em,rking_ep,ref_structure_king,rad_sersic,rad_sersic_em,rad_sersic_ep,n_sersic,n_sersic_em,n_sersic_ep,ref_structure_sersic,age,age_em,age_ep,ref_age,metallicity_photometric,metallicity_photometric_em,metallicity_photometric_ep,ref_metallicity_photometric,flux_HI,flux_HI_em,flux_HI_ep,flux_HI_ul,ref_flux_HI,M_V,M_V_em,M_V_ep,mass_stellar,distance,distance_em,distance_ep,rhalf_physical,rhalf_sph_physical,surface_brightness_rhalf,mass_HI,mass_HI_ul,metallicity,metallicity_em,metallicity_ep,metallicity_type,ll,bb,peri,peri16,peri50,peri84,apo,apo16,apo50,apo84,ecc,ecc16,ecc50,ecc84,fperi,fperi16,fperi50,fperi84,Lz,Lz16,Lz50,Lz84,E,E16,E50,E84
30,reticulum_2,53.9203,-54.0513,Reticulum II,LMC,1,1,6.3,0.4,0.4,68.0,2.0,2.0,0.6,0.1,0.1,,MutluPakdil2018ApJ...863...25M,17.5,0.1,0.1,MutluPakdil2018ApJ...863...25M,14.4,0.1,0.1,MutluPakdil2018ApJ...863...25M,64.3,1.2,1.2,3.6,0.7,1.0,,Walker2015ApJ...808..108W,2.377,0.024,0.023,-1.379,0.025,0.026,Pace2022ApJ...940..136P,-2.65,0.07,0.07,0.28,0.09,0.09,,Simon2015ApJ...808...95S,,,,,,,,5.59,0.21,0.21,0.6,0.05,0.05,Munoz2018ApJ...860...66M,,,,,,,,,,,,0.6,Putman2021ApJ...913...53P,-3.0999999999999996,0.1,0.1,3.4730299956639814,31.622776601683793,1.4232593976636636,1.4903355465753556,57.951764883810576,36.651914291880914,28.291095501311727,,2.1503265364987074,-2.65,0.07,0.07,spectroscopic,266.3006675822484,-49.737613541614714,27.181647460396846,24.182210020259696,27.051174154231933,29.729270282163544,54.85881910515528,46.136595527408964,54.23205126805522,66.53920014822596,0.3373599981009831,0.3137704593433362,0.3354298669862863,0.37313097541332607,0.20808431739577166,0.12487288996088142,0.21500104299104467,0.3350455354017259,1.6857580347126602,1.4817535053032556,1.6752244905007183,1.8748728626237496,-0.006840620798093284,-0.013592092857047277,-0.007247329625772932,-0.0001342531690394969
31,segue_1,151.7504,16.0756,Segue 1,MW,1,1,3.62,0.42,0.42,77.0,15.0,15.0,0.33,0.1,0.1,,Munoz2018ApJ...860...66M,16.8,0.2,0.2,Belokurov2007ApJ...654..897B,15.5,0.73,0.73,Munoz2018ApJ...860...66M,208.5,0.9,0.9,3.7,1.1,1.4,,Simon2011ApJ...733...46S,-2.102,0.051,0.051,-3.375,0.046,0.044,Pace2022ApJ...940..136P,-2.5,,,,,,,Simon2011ApJ...733...46S,3.24,1.56,1.56,16.4,2.6,2.6,Munoz2018ApJ...860...66M,3.95,0.48,0.48,0.85,0.28,0.28,Munoz2018ApJ...860...66M,,,,,,,,,,,,0.089,Spekkens2014ApJ...795L...5S,-1.3000000000000007,0.73,0.73,2.7530299956639817,22.90867652767775,2.0157152191373378,2.210187787418075,24.123187238499888,19.745679752905314,28.74797306975379,,1.0415652927599774,-2.5,,,spectroscopic,220.47758312163083,50.408963927190584,19.769048721064376,15.100737780231663,19.896761985427695,24.155593378266147,50.366281436650304,38.84300769101503,50.70808307296906,73.86912258502086,0.4362599084766741,0.43132753976920285,0.4495228975442601,0.5147964165198041,0.25873662637317135,0.11252123652820285,0.25431981957096306,0.447746928068951,2.921908270080751,2.285924566828298,2.946112058997233,3.6548203063317044,-0.01314550003691077,-0.025007055193378782,-0.012883222896230938,0.0011369147029636224
32,canes_venatici_2,194.2927,34.3226,Canes Venatici II,MW,1,1,1.52,0.24,0.24,9.0,15.0,15.0,0.4,0.13,0.13,,Munoz2018ApJ...860...66M,21.02,0.06,0.06,Greco2008ApJ...675L..73G,15.85,0.32,0.32,Munoz2018ApJ...860...66M,-128.9,1.2,1.2,4.6,0.8,0.8,,Simon2007ApJ...670..313S,-0.124,0.115,0.117,-0.254,0.08,0.082,Pace2022ApJ...940..136P,-2.35,0.19,0.16,0.57,0.12,0.15,,Simon2019ARA&A..57..375S,0.89,0.65,0.65,5.37,4.0,4.0,Munoz2018ApJ...860...66M,1.51,0.23,0.23,0.59,0.49,0.49,Munoz2018ApJ...860...66M,,,,,,,,,,,,0.4,Putman2021ApJ...913...53P,-5.17,0.32,0.32,4.301029995663981,159.9558028614668,4.359239700959279,4.481369460026087,70.72447057929026,54.782939344585515,27.093839728861628,,3.382235277443026,-2.35,0.19,0.16,spectroscopic,113.57437620140458,82.7012046124419,13.953432589419606,156.11436894135502,160.31550771764813,164.73886740377824,193.17111378194735,191.53009085920579,205.2921469818903,237.93008085711412,0.8652652924641622,0.09018799952186739,0.12041543636930373,0.19311496438094855,0.8180430095488209,0.0,0.0,0.0,-0.963426376934843,-3.105361029640682,-1.1137720649071832,1.025053586824325,0.027764782967264933,0.02789013050752144,0.03162360213681204,0.03920562578288431
33,ursa_major_3,174.70749999999995,31.078333333333333,Ursa Major III,MW,1,0,0.9,0.3,0.4,169.0,12.0,18.0,0.5,0.3,0.2,,Smith2024ApJ...961...92S,15.0,0.2,0.2,Smith2024ApJ...961...92S,17.2,0.3,0.4,Smith2024ApJ...961...92S,88.6,1.3,1.3,3.7,1.0,1.4,,Smith2024ApJ...961...92S,-0.75,0.09,0.09,1.15,0.14,0.14,Smith2024ApJ...961...92S,,,,,,,,,,,,,,,,,,,,,,,12.0,,,Smith2024ApJ...961...92S,-2.2,,,Smith2024ApJ...961...92S,,,,,,2.1999999999999993,0.3,0.4,1.3530299956639815,10.0,0.8798916064409035,0.96478196143185,2.6179938779914944,1.8512012242326528,27.107881281313396,,,-2.2,,,photometric,194.61641409933927,73.67655527359207,12.666352996559427,12.049882793914593,12.707061526684825,13.414647015987537,25.880681930291342,23.490662074922557,25.986534442880917,28.75186656850818,0.3428105160048818,0.318530251594988,0.3420812479788987,0.36621999596201377,0.1316015956702871,0.1081955128625624,0.12830045968788237,0.15097929540245994,-2.910137158517871,-3.046365678596752,-2.9147207014012553,-2.787631705481557,-0.041777715999678125,-0.045912135349666414,-0.041611872803658384,-0.037296520425795815
34,pisces_2,344.6364583,5.9555444,Pisces II,MW,1,1,1.34,0.07,0.08,98.0,3.0,3.0,0.37,0.03,0.04,,Richstein2022ApJ...933..217R,21.31,0.17,0.17,Sand2012ApJ...756...79S,17.03,0.16,0.19,Richstein2022ApJ...933..217R,-226.5,2.7,2.7,5.4,2.4,3.6,,Kirby2015ApJ...810...56K,0.681,0.307,0.309,-0.645,0.209,0.215,Pace2022ApJ...940..136P,-2.45,0.07,0.07,0.48,0.29,0.7,,Kirby2015ApJ...810...56K,0.72,0.58,0.58,7.65,2.69,2.69,Munoz2018ApJ...860...66M,1.22,0.2,0.2,1.12,0.34,0.34,Munoz2018ApJ...860...66M,,,,,,,,,,,,0.2,Putman2021ApJ...913...53P,-4.279999999999998,0.16,0.19,3.9450299956639805,182.8100216142741,13.76592844994775,14.886942396912104,71.25755481611418,56.55893072339731,28.053119044255382,,3.1972052817790444,-2.45,0.07,0.07,spectroscopic,79.21748109897271,-47.10789166882649,181.9644436936581,167.54854370708742,181.1679022597479,195.50883352864886,6143.927233400823,507.60980586486187,715.6762770047025,944.4074355315207,0.9424699463784574,0.4779667592825128,0.5948117083097937,0.6746229856320921,0.0,0.0,0.0,0.0,23.36224401200921,-6.233887531168212,25.219592743692836,55.79731718319978,0.24835357655133763,0.14392972605630966,0.2734603945552516,0.46386349466364873
35,bootes_5,213.909,32.914,Bootes V,MW,1,0,0.76,0.07,0.08,18.0,13.0,15.0,0.2,0.1,0.1,,Cerny2023ApJ...953....1C,20.04,0.15,0.15,Cerny2023ApJ...953....1C,16.84,0.3,0.3,Cerny2023ApJ...953....1C,5.1,13.4,13.4,,,,,Smith2023AJ....166...76S,-0.22,0.05,0.05,-0.28,0.07,0.07,Cerny2023ApJ...953....1C,-2.85,0.1,0.1,,,,,Smith2023AJ....166...76S,,,,,,,,,,,,,,,,,,,-2.2,,,Cerny2023ApJ...953....1C,,,,,,-3.1999999999999993,0.3,0.3,3.513029995663981,101.8591388054117,6.798659439783606,7.284894839463789,22.518513041737865,20.14117036541657,26.89103664866456,,,-2.85,0.1,0.1,spectroscopic,55.667950206410545,70.91768107212884,13.094679609185851,9.049571185935271,15.770097528609126,25.02398179501559,110.10213279450105,96.75363878165679,102.42432689327646,108.28228797208953,0.7874185321243918,0.5980614210826646,0.733860837641944,0.8409261288343278,0.9029911577929955,0.9498947976223976,1.0,1.0,-0.14107295547586127,-1.1088651487085481,-0.095591179371163,0.8108473966448255,0.01135219083037107,0.009526428800367573,0.012350245561972764,0.015010006878817166
36,sextans_2,156.437,-0.631,Sextans II,MW,1,0,4.2,0.5,0.5,-17.0,9.0,9.0,0.43,0.08,0.07,,Homma2023arXiv231105439H,20.5,0.2,0.2,Homma2023arXiv231105439H,16.59,0.36,0.37,Homma2023arXiv231105439H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.91,0.36,0.37,3.7970299956639817,125.89254117941661,11.077179029728214,12.145885280871767,153.80675430983555,116.12155300656244,29.985176723425738,,,,,,,245.32633720477145,45.32232847849302,,,,,,,,,,,,,,,,,,,,,,,,
37,fornax_1,39.9583,-34.4997,Fornax,MW,1,1,19.9,0.06,0.06,42.7,0.3,0.3,0.29,0.002,0.002,,Wang2019ApJ...881..118W,20.77,0.048,0.048,Oakes2022ApJ...929..116O,7.377,0.2,0.2,Munoz2018ApJ...860...66M,55.2,0.1,0.1,12.1,0.2,0.2,,Walker2009AJ....137.3100W,0.381,0.001,0.001,-0.359,0.002,0.002,Pace2022ApJ...940..136P,-1.07,0.01,0.02,0.27,0.01,0.01,,Simon2019ARA&A..57..375S,17.6,0.2,0.2,69.1,0.4,0.4,Munoz2018ApJ...860...66M,,,,,,,,,,,,,,,,,,,0.75,Putman2021ApJ...913...53P,-13.393,0.2,0.2,7.590229995663981,142.5607593602188,3.1167054730727273,3.186366765434002,825.2379539347492,695.3578598363808,24.388637781445354,,3.555236549506764,-1.07,0.01,0.02,spectroscopic,237.23818769374955,-65.67407928340758,85.45788900562715,130.26331383453598,142.52428047356574,147.66081297337612,152.82335362982244,148.4078086102832,153.17086237372894,158.3063275376545,0.2827140897836378,0.032325427113712786,0.04071521650208995,0.06524269219638856,0.8772551206643422,0.0,0.2100454924657041,0.6280264528671727,5.634265796658379,5.224930284014992,5.661674404825141,6.085226122146644,0.029573105205728385,0.027871989381949944,0.02972064670192203,0.03138859670537731
38,bootes_4,233.689,43.726,Bootes IV,MW,1,0,7.6,0.8,0.8,3.0,4.0,4.0,0.64,0.05,0.05,,Homma2019PASJ...71...94H,21.6,0.2,0.2,Homma2019PASJ...71...94H,16.26,0.17,0.29,Homma2023arXiv231105439H,,,,,,,,,0.469,0.244,0.18,0.489,0.255,0.256,Pace2022ApJ...940..136P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.34,0.17,0.29,4.369029995663982,208.9296130854041,18.38354128907926,20.15715219137337,461.8912227460298,277.1347336476179,30.444066687857926,,,,,,,70.68225012092026,53.30500378820781,,,,,,,,,,,,,,,,,,,,,,,,
39,eridanus_4,76.438,-9.515,Eridanus IV,MW,1,1,4.9,0.8,1.1,65.0,8.0,9.0,0.54,0.14,0.1,,Cerny2021ApJ...920L..44C,19.42,0.08,0.01,Cerny2021ApJ...920L..44C,14.72,0.2,0.2,Cerny2021ApJ...920L..44C,-31.5,1.2,1.3,6.1,0.9,1.2,,Heiger2024ApJ...961..234H,0.25,0.06,0.06,-0.1,0.05,0.05,Cerny2021ApJ...920L..44C,-2.87,0.07,0.08,0.2,0.09,0.09,,Heiger2024ApJ...961..234H,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.700000000000001,0.2,0.2,4.1130299956639815,76.5596606911257,2.7692376782155463,0.3533833375354476,109.12448251703537,74.01182496683181,28.217118050979202,,,-2.87,0.07,0.08,spectroscopic,209.49865352981547,-27.771546471021285,32.17384362895824,81.0940686700381,82.77246839738078,84.41730649792115,126.77878791728628,120.99174490380439,127.34738973223693,136.02112708737772,0.5951769616396969,0.189743416424634,0.2116216466580857,0.2432820625031707,0.5359550731857763,0.0,0.0,0.0,-10.015051352618384,-11.49074569022953,-9.96426378734463,-8.602566071123325,0.018585862757405248,0.016430029829982054,0.01875554897617641,0.021467689226029308
40,ursa_major_2,132.8726,63.1335,Ursa Major II,MW,1,1,13.8,0.5,0.5,-76.0,2.0,2.0,0.56,0.03,0.03,,Munoz2018ApJ...860...66M,17.7,0.13,0.13,DallOra2012ApJ...752...42D,13.28,0.26,0.26,Munoz2018ApJ...860...66M,-116.5,1.9,1.9,6.7,1.4,1.4,,Simon2007ApJ...670..313S,1.731,0.021,0.021,-1.906,0.025,0.024,Pace2022ApJ...940..136P,-2.23,0.24,0.21,0.67,0.15,0.2,,Simon2019ARA&A..57..375S,11.7,1.2,1.2,59.8,3.1,3.1,Munoz2018ApJ...860...66M,13.95,0.46,0.46,0.89,0.1,0.1,Munoz2018ApJ...860...66M,,,,,,,,,,,,0.31,Spekkens2014ApJ...795L...5S,-4.42,0.26,0.26,4.001029995663981,34.673685045253166,2.0149018280195676,2.1392123189999595,139.18909260301297,92.32759901484523,28.977265739206977,,1.9435369799493367,-2.23,0.24,0.21,spectroscopic,152.4603049537961,37.44100618127263,38.92350173633494,38.633681208070506,40.589827007683255,42.65134379832136,110.28414576280124,79.41657286453069,107.58711081150872,152.32188968402468,0.4782639846049408,0.3455575699130567,0.4524714453107208,0.56278803465049,0.024954708866621298,0.0,0.0,0.0,1.645493651924594,1.0940948743274839,1.6091308765686754,2.220198302500499,0.016107991969106106,0.006936255872220369,0.01546128492986235,0.025339257571491806
41,hydra_2,185.4286,-31.9728,Hydra II,MW,1,1,1.52,0.28,0.28,16.0,25.0,25.0,0.24,0.16,0.16,,Munoz2018ApJ...860...66M,20.9,0.11,0.11,Vivas2016AJ....151..118V,15.8,0.22,0.11,Richstein2024arXiv240208731R,303.1,1.4,1.4,,,,4.5,Kirby2015ApJ...810...56K,-0.394,0.14,0.14,0.0,0.104,0.103,Pace2022ApJ...940..136P,-2.02,0.08,0.08,0.4,0.26,0.48,,Kirby2015ApJ...810...56K,,,,,,,,1.5,0.32,0.32,1.2,0.46,0.46,Munoz2018ApJ...860...66M,,,,,,,,,,,,0.6,Putman2021ApJ...913...53P,-5.099999999999998,0.22,0.11,4.273029995663981,151.35612484362073,7.476267018036367,7.864747861496255,66.92212228004617,58.3413536211986,27.30049556096366,,3.5103265364987073,-2.02,0.08,0.08,spectroscopic,295.6184145143678,30.476498747300045,92.34144050382054,52.72418597306674,101.92201810889145,127.70193752556966,425.8487170133052,143.9734981419333,157.8264599497505,236.448533125469,0.6436001758649045,0.20893042668221373,0.2967159728643744,0.48222948197597637,0.16856961839187368,0.20015616508898632,0.9999999999999996,1.0,-21.475915127649717,-34.61317760966627,-21.79265203163929,-7.726999040516707,0.04636341656452631,0.035821623738959904,0.04986090971044487,0.07260236991826419
42,sculptor_1,15.0183,-33.7186,Sculptor,MW,1,1,11.17,0.05,0.05,92.0,1.0,1.0,0.33,0.01,0.01,,Munoz2018ApJ...860...66M,19.62,0.04,0.04,MartinezVazquez2015MNRAS.454.1509M,8.85,0.14,0.14,Munoz2018ApJ...860...66M,111.4,0.1,0.1,9.2,1.1,1.1,,Walker2009AJ....137.3100W,0.1,0.002,0.002,-0.158,0.002,0.002,Pace2022ApJ...940..136P,-1.73,0.02,0.03,0.44,0.02,0.02,,Simon2019ARA&A..57..375S,7.03,0.05,0.05,74.1,0.4,0.4,Munoz2018ApJ...860...66M,12.33,0.05,0.05,1.16,0.01,0.01,Munoz2018ApJ...860...66M,,,,,,,,,,,,1.84,Putman2021ApJ...913...53P,-10.770000000000001,0.14,0.14,6.541029995663982,83.94599865193982,1.5321871506395155,1.5606726365285937,272.7591260970244,223.26296688517857,24.54469150046905,,3.484993109124601,-1.73,0.02,0.03,spectroscopic,287.69611404616234,-83.15235602609387,48.09868460858579,47.5335439327483,48.068025416194125,48.5831732744409,102.03221125100995,88.33716955450923,88.51833185368054,88.66618549596805,0.3592433544982204,0.29187638494876195,0.29616305550277716,0.3002483454078115,0.6663483533859846,0.8555650904553526,0.8869448105095117,0.9218499326555513,-0.6059795671231603,-0.6267741211901685,-0.6063658622621827,-0.5875360877667368,0.015981380191248815,0.015468115097475645,0.015956093179196912,0.016441151772413554
43,leo_1,152.1146,12.3059,Leo I,MW,1,1,3.65,0.03,0.03,78.0,1.0,1.0,0.3,0.1,0.1,,Munoz2018ApJ...860...66M,22.06,0.08,0.08,Stetson2014PASP..126..616S,10.24,0.28,0.28,Munoz2018ApJ...860...66M,282.9,0.5,0.5,9.2,0.4,0.4,,Mateo2008ApJ...675..201M,-0.05,0.014,0.014,-0.12,0.01,0.01,Pace2022ApJ...940..136P,-1.48,0.01,0.02,0.26,0.01,0.01,,Simon2019ARA&A..57..375S,3.6,0.1,0.1,13.5,0.3,0.3,Munoz2018ApJ...860...66M,3.3,0.03,0.03,0.77,0.02,0.02,Munoz2018ApJ...860...66M,,,,,,,,,,,,0.23,Spekkens2014ApJ...795L...5S,-11.819999999999999,0.28,0.28,6.961029995663981,258.22601906345955,9.3402872352205,9.690813418443042,274.1694000243133,229.38657749917354,23.55345259922516,,3.557903122132657,-1.48,0.01,0.02,spectroscopic,225.98469978313517,49.109989115355695,30.867912051979516,27.652804416769733,38.022194139159225,49.46838095990451,715.165473545927,253.1371553085342,262.2270603859652,271.7267268861295,0.9172479070028736,0.6878216351835897,0.7468562804621679,0.807195525148065,0.33770962800248455,1.0,1.0,1.0,-8.524675500966152,-10.818356231918873,-8.556128707971645,-6.180137952620161,0.05205093265239136,0.0513671691927139,0.05229559653334788,0.0531972219834121
44,reticulum_3,56.36,-60.45,Reticulum III,MW,1,1,2.4,0.8,0.9,,,,,,,0.4,DrlicaWagner2015ApJ...813..109D,19.81,0.31,0.31,DrlicaWagner2015ApJ...813..109D,16.51,0.29,0.29,DrlicaWagner2015ApJ...813..109D,274.2,7.45,7.45,,,,8.3,Fritz2019A&A...623A.129F,0.26,0.144,0.14,-0.502,0.226,0.222,Pace2022ApJ...940..136P,-2.81,0.29,0.29,0.35,0.09,0.21,,Fritz2019A&A...623A.129F,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,Putman2021ApJ...913...53P,-3.299999999999997,0.29,0.29,3.55302999566398,91.62204901219992,12.189225539771712,14.05970190916571,63.964256907460275,63.964256907460275,29.300299603856786,,2.9951452904510822,-2.81,0.29,0.29,spectroscopic,273.8781906554428,-45.64775446968146,60.92777046767024,25.23041579707023,62.69421055019569,88.77093672000457,134.92957052255773,95.22034344034851,110.29189340861635,200.38375259509823,0.37783521251102714,0.2712285273125822,0.37916919552277956,0.5900378591564088,0.41438557581649726,0.061561780208927996,0.5881164053337751,0.8875688403321288,11.494855918989701,5.089618223926297,11.038479168330133,17.55244292161234,0.024288445304387035,0.01169241204394829,0.025635813832086976,0.049480797889244824
45,virgo_3,186.348,4.441,Virgo III,MW,0,0,1.0,0.2,0.2,-24.0,26.0,21.0,0.29,0.19,0.15,,Homma2023arXiv231105439H,20.9,0.2,0.2,Homma2023arXiv231105439H,18.21,0.56,0.45,Homma2023arXiv231105439H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.6899999999999977,0.56,0.45,3.3090299956639804,151.35612484362073,13.317698383332356,14.602565900135232,44.02771202634615,37.098409570427066,28.727389576394053,,,,,,,286.47587717713157,66.47700838729503,,,,,,,,,,,,,,,,,,,,,,,,
46,bootes_3,209.3,26.8,Bootes III,MW,1,1,40.6,3.8,4.2,279.0,9.0,7.0,0.33,0.09,0.08,,Moskowitz2020ApJ...892...27M,18.34,0.02,0.02,Carlin2018ApJ...865....7C,12.6,0.5,0.5,Correnti2009MNRAS.397L..26C,197.5,3.6,3.6,10.7,3.5,3.5,,Carlin2009ApJ...702L...9C,-1.176,0.019,0.019,-0.89,0.015,0.015,Pace2022ApJ...940..136P,-2.1,0.2,0.2,0.55,0.19,0.19,,Carlin2009ApJ...702L...9C,,,,,,,,,,,,,,,,,,,,,,,,,,0.21,Putman2021ApJ...913...53P,-5.74,0.5,0.5,4.529029995663982,46.55860935229591,0.42685189625800035,0.43080150822559915,549.8600291817327,450.07983140045616,31.09699328412462,,2.030394580848984,-2.1,0.2,0.2,spectroscopic,35.405238046275635,75.35347544349709,9.015759554097658,8.364129457578953,9.035790047194059,9.664156673684872,110.6576681990684,106.61294134912708,110.34269660430095,114.72462421214807,0.8493272947325746,0.8404111979069651,0.849363544478831,0.8572480293519962,0.3598049379240609,0.3454727356403123,0.36061353475614577,0.3748452401097224,-0.012166495577890823,-0.03777453637579396,-0.0125753089778557,0.01100904844666444,0.010853736128401343,0.009567228985391075,0.010754782600764845,0.012061401161341353
47,grus_1,344.166,-50.168,Grus I,MW,1,1,4.16,0.74,0.54,153.0,7.0,8.0,0.44,0.1,0.08,,Cantu2021ApJ...916...81C,20.51,0.1,0.1,MartinezVazquez2019MNRAS.490.2183M,16.38,0.3,0.3,Cantu2021ApJ...916...81C,-143.5,1.2,1.2,2.5,0.8,1.3,,Chiti2022ApJ...939...41C,0.069,0.05,0.051,-0.248,0.072,0.071,Pace2022ApJ...940..136P,-2.62,0.11,0.11,,,,0.44,Chiti2022ApJ...939...41C,,,,,,,,2.08,0.87,0.87,1.33,0.31,0.31,Munoz2018ApJ...860...66M,,,,,,,,,,,,0.65,Putman2021ApJ...913...53P,-4.130000000000003,0.3,0.3,3.8850299956639827,126.47363474711523,5.692251236437258,5.960518772351463,153.0451064689294,114.5284706258148,29.73517987517755,,3.3890886427579203,-2.62,0.11,0.11,spectroscopic,338.67942598880103,-58.2366098781317,20.424112845643663,117.35241966085381,122.9109206510552,128.72070711795743,260.6725984657014,230.49972750996494,244.39930207552365,260.34299679588696,0.85468266241634,0.3104454202036117,0.32818611101471207,0.35400987857420974,0.4259114565911333,0.0,0.0,0.0,4.235200498414371,1.8913242377975188,4.216424814264803,6.400187774190986,0.03522537953263325,0.0334422272288815,0.036131830497529646,0.0399340892003928
48,cetus_3,31.331,-4.27,Cetus III,MW,0,0,1.23,0.19,0.42,101.0,6.0,5.0,0.76,0.08,0.06,,Homma2018PASJ...70S..18H,22.0,0.2,0.2,Homma2023arXiv231105439H,18.55,0.43,0.49,Homma2023arXiv231105439H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.57,Putman2021ApJ...913...53P,-3.4499999999999993,0.43,0.49,3.613029995663981,251.1886431509582,22.10187787418073,24.23422718285812,89.87341176532715,44.02880005361957,28.33929738731922,,3.928050141787556,,,,,163.81024062054237,-61.133255657793384,,,,,,,,,,,,,,,,,,,,,,,,
49,willman_1,162.3436,51.0501,Willman 1,MW,1,1,2.51,0.22,0.22,73.0,4.0,4.0,0.47,0.06,0.06,,Munoz2018ApJ...860...66M,17.9,0.4,0.4,Willman2006astro.ph..3486W,15.37,0.74,0.74,Munoz2018ApJ...860...66M,-14.1,1.0,1.0,4.0,0.8,0.8,,Willman2011AJ....142..128W,0.255,0.087,0.077,-1.11,0.091,0.095,Pace2022ApJ...940..136P,-2.19,0.08,0.08,,,,,Willman2011AJ....142..128W,,,,,,,,2.53,0.22,0.22,1.34,0.2,0.2,Munoz2018ApJ...860...66M,,,,,,,,,,,,10.9,Putman2021ApJ...913...53P,-2.5299999999999994,0.74,0.74,3.245029995663981,38.01893963205613,6.396163030372339,7.689879329431292,27.758745724796928,20.20867192651174,27.568301824981766,,3.569601784055688,-2.19,0.08,0.08,spectroscopic,158.57286194318016,56.783292838555305,16.69175812628555,13.48461335759333,17.26503584789289,24.326075634180047,42.7978692900803,36.32419229455687,43.28921848344466,49.71490872395391,0.4388346724896927,0.3212402278881316,0.4090952260577837,0.48529976604873215,0.9946142591896985,0.9926518646724518,0.9950967538007858,0.9968550455050069,-2.166498246662232,-2.7333373492108906,-2.1441969205245854,-1.3731655530409812,-0.02049006235792753,-0.02814655894458781,-0.019674586904270402,-0.011465523050249204
50,pictor_1,70.9475,-50.28305556,Pictor I,MW,1,0,1.29,0.15,0.15,55.0,6.0,6.0,0.44,0.09,0.07,,Moskowitz2020ApJ...892...27M,20.3,0.1,0.1,Koposov2015ApJ...805..130K,17.2,0.3,0.3,Koposov2015ApJ...805..130K,,,,,,,,,0.153,0.088,0.086,0.096,0.114,0.118,Pace2022ApJ...940..136P,,,,,,,,,,,,,,,,0.66,0.32,0.32,1.51,0.31,0.31,Munoz2018ApJ...860...66M,,,,,,,,,,,,0.61,Putman2021ApJ...913...53P,-3.1000000000000014,0.3,0.3,3.473029995663982,114.8153621496884,5.16754253536989,5.411081312052914,43.083981179707344,32.24109928653629,28.01266231001764,,3.277505121125832,,,,,257.2989820207084,-40.64500820605464,,,,,,,,,,,,,,,,,,,,,,,,
51,coma_berenices_1,186.7454,23.9069,Coma Berenices,MW,1,1,5.64,0.3,0.3,-57.0,4.0,4.0,0.37,0.05,0.05,,Munoz2018ApJ...860...66M,18.13,0.08,0.08,Musella2009ApJ...695L..83M,13.84,0.25,0.25,Munoz2018ApJ...860...66M,98.1,0.9,0.9,4.6,0.8,0.8,,Simon2007ApJ...670..313S,0.423,0.027,0.026,-1.721,0.024,0.024,Pace2022ApJ...940..136P,-2.43,0.11,0.11,0.46,0.08,0.09,,Simon2019ARA&A..57..375S,4.25,0.73,0.73,26.1,3.9,3.9,Munoz2018ApJ...860...66M,5.63,0.3,0.3,0.93,0.12,0.12,Munoz2018ApJ...860...66M,,,,,,,,,,,,0.14,Spekkens2014ApJ...795L...5S,-4.289999999999999,0.25,0.25,3.949029995663981,42.26686142656025,1.5288336461489394,1.5862083509382714,69.34341425950039,55.03962875723046,27.983989414239193,,1.770303321793301,-2.43,0.11,0.11,spectroscopic,241.8639280768836,83.61228445559438,42.634642540279856,40.860601409708224,42.54784398390029,44.21999753549659,85.69539585614613,72.52216158357496,85.57064752798837,101.97157430788072,0.3355469526382182,0.2785586254415169,0.33453284901515873,0.3946505819281834,0.01841831313654842,0.011295848497201603,0.018225800201293975,0.030316149211618675,1.4040957463307713,1.2105953912107736,1.39330152516752,1.5929002995654067,0.010534232879742497,0.005902634803381422,0.010482649370073652,0.0151398497334583
