,system_name,objname,RA,DEC,nmask,nexp,t_exp,masknames,slitwidth,mean_mjd,collate1d_filename,SN,serendip,marz_flag,marz_z,v,v_err,verr_rand,v_chi2,phot_source,phot_type,gmag_o,rmag_o,gmag_err,rmag_err,EBV,MV_o,rproj_arcm,rproj_kpc,ew_naI,ew_naI_err,ew_mgI,ew_mgI_err,ew_cat,ew_cat_err,ew_feh,ew_feh_err,ew_w1,ew_w2,ew_w3,ew_gl,tmpl_teff,tmpl_feh,gaia_source_id,gaia_pmra,gaia_pmra_err,gaia_pmdec,gaia_pmdec_err,gaia_pmra_pmdec_corr,gaia_parallax,gaia_parallax_err,gaia_aen,gaia_aen_sig,gaia_phot_variable_flag,gaia_rv,gaia_rv_err,gaia_grvs_mag,var_pval,var_max_v,var_max_t,var_short_max_t,flag_short_var,flag_coadd,flag_var,flag_gaia,flag_HB,Pmem_cmd,Pmem_EW,Pmem_parallax,Pmem_pm,Pmem_feh,Pmem_v,Pmem,Pmem_novar,delta_ra_cosdec,delta_dec,radius,radius_ell,hl_radius_circ,hl_radius_ell,r_proj,pos_angle,perp_dist_iso,cmd_marker,prob_member,v_marker,pm_marker,pm_err_flag,parallax_marker,feh_marker,sample,prob_nov,prob_nomet
186,b'W1',b'964',162.2165475,51.04088064,1,5,9000.0,b'W1_6',0.7,57869.285095600004,b'J104851.97+510227.17_DEIMOS_20170426_20170426.fits',1.574325252290644,0,1,0.9153068740032454,29.802967358389306,8.042142553634699,0.0,-999.0,b'munozf',b' ',23.7191894145205,23.32946417481059,0.0286,0.0369,0.012016902628208518,5.687555374363935,4.825445578184774,0.051514509354176556,-99.00000000000001,99.0,-99.00000000000001,99.0,1.8153815144176826,99.0,-999.0,-999.0,0.40201534006010325,1.3133661743569396,0.10000000000063985,1.0,5000.0,-1.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,b' ',-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-99,1,-99,-99,0,0.9935063296489022,1,1,1.0,1.0,0.1180122987199812,0.11724596575471836,0.0,-0.07987036064263531,-0.009219360000003007,0.08040069096714457,0.08040069096714454,1.921928867740508,2.0007172910518576,-1.890260216956697,169.58445721307822,0.05394226872965552,0.9427530069731772,0.03354292326994272,0.03557975739333502,,,,,0,0.9427530069731772,0.03354292326994272
187,b'W1',b'324',162.201775,51.09629939,2,12,9000.0,b'W1_6+W1_5',0.7,57869.285095600004,b'J104848.43+510546.68_DEIMOS_20170426_20170426.fits',1.9760725777206547,0,1,2.459077039992642,-288.6728299048285,11.65969032395825,0.0,-999.0,b'munozf',b' ',23.545327236888422,23.293598071195454,0.027,0.0384,0.012278345712150139,5.5821392494442605,6.023979913685308,0.0643095752211751,-99.00000000000001,99.0,-99.00000000000001,99.0,3.7045383103004483,2.6484923063228334,-999.0,-999.0,0.5377800136528827,1.2988854046737557,1.8678728919738101,1.0,5000.0,-1.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,b' ',-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-99,1,-99,-99,0,0.8160421202621548,1,1,1.0,1.0,0.0,0.0,0.0,-0.08915695400044046,0.046199389999998175,0.10041586569366709,0.10041586569366703,2.400379259609572,3.60284301449534,-1.7152308699525607,135.6076925216482,0.0971735722662901,0.8260332178944196,0.0,0.0,,,,,0,0.8260332178944196,0.0
195,b'W1',b'903',162.27852417,51.07310442,3,13,21000.0,b'W1_5+W1_3+203WiSB',0.7,57868.289699142864,b'J104906.85+510423.18_DEIMOS_20170425_20170425.fits',98.69873552615586,0,1,0.610473505058418,219.63355382680814,0.7215481878978232,0.22631284809047778,2.1891283928914653,b'munozf',b' ',18.70469372471922,18.427865482794832,0.0026,0.0023,0.011978539445633476,0.7290565954642751,2.816903775523298,0.03007212938081548,0.2281471235354514,0.05,0.18829574197061758,0.05,3.3731437298453866,0.07011564858112602,-1.990826373236524,0.11634905175253626,0.5360659843731412,1.420705165300408,1.1364466955972303,2.0,6000.0,-1.0,836722683677564800,-7.8252076456503605,0.10990472137928009,-13.792225630513256,0.15903183817863464,-0.06801065802574158,0.10377039566062213,0.1574191004037857,0.0,0.0,b'NOT',0.0,0.0,0.0,-0.671742212343434,3.1628772915291847,95663.40397142863,3.0732720000087284,0,0,0,1,0,0.44249226407608694,1,1,2.4533378821608885e-10,1.0,0.0,0.0,0.0,-0.04090930923215999,0.02300441999999947,0.04693372903774924,0.04693372903774926,1.1219218096673127,1.71632010679994,-0.7744045933940904,133.64976516955784,0.19988459124463182,0.4117297532165844,0.0,0.0,0.0,0.0,1.0,0.9927897239117094,0,0.0,0.0
197,b'W1',b'942',162.24215792,51.04831167,3,15,24600.0,b'W1_5+W1_1+203WiSB',0.7,57868.289699142864,b'J104858.12+510253.92_DEIMOS_20170425_20170425.fits',18.16451979276132,0,1,-0.0002463691678525896,-6.736301598278966,1.7690753654190774,1.1667517726694887,1.951484053053315,b'munozf',b' ',21.39997243381418,20.91105072782967,0.0083,0.0068,0.011970426038445822,3.319136946385413,3.828838926511332,0.040875140232626124,0.19491448026093017,0.10322902177544857,0.11859031638539469,0.08601504153239557,2.387060682191276,0.17019040723344797,-999.0,-999.0,0.45949946381679774,1.0962401199432028,0.8507897018748892,1.0,5185.268801572392,-1.8147311984276082,836722198345008512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0479464530944824,1.5612187385559082,b'NOT',0.0,0.0,0.0,-0.38667176432448275,4.932950570162898,95663.40397142863,3.0732720000087284,0,1,0,1,0,0.6714897994270039,1,1,1.0,1.0,0.9446692484157321,0.6343357641435384,1.0,-0.0637706106840692,-0.0017883300000036684,0.06379568097612905,0.06379568097612903,1.524996357995117,1.6568406004483927,-1.4702867421167434,164.60633422069623,0.12673063581228253,0.7011128046231009,0.6424754025158451,0.9163652386312106,,,,,1,0.7011128046231009,0.6424754025158451
198,b'W1',b'707',162.37891958,51.06135808,3,15,24600.0,b'W1_5+W1_1+203WiSB',0.7,57868.289699142864,b'J104930.94+510340.89_DEIMOS_20170425_20170425.fits',18.795595782568686,0,1,0.30226696416548077,-15.14668254848545,2.8809198789100323,1.993890553935901,1.778836150251089,b'munozf',b' ',21.268035371757666,20.979370878306607,0.0053,0.0058,0.011584410447604046,3.2865274617454894,1.4930387366619897,0.015939080117974475,0.29706982580532765,0.11802486087845582,0.24443434118135915,0.0843871348371563,1.2682325092811735,0.19665214969130507,-999.0,-999.0,0.3421588707336555,0.44425596323953603,0.5787389103825626,1.0,4968.045854737135,-2.9999999999999996,835977691533881088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.445176601409912,0.6478988528251648,b'NOT',0.0,0.0,0.0,-0.16024643777169834,5.9119752960594205,95663.40397142863,1.0383359999977984,0,1,0,1,0,0.9915974634991807,1,1,1.0,1.0,0.9952131661862478,0.9868508512312718,1.0,0.022203322188428992,0.011258079999997506,0.024894414664529213,0.02489441466452922,0.5950856095106586,0.6171345791086285,0.5862474896050629,9.887052188801471,0.051925079836124134,0.9419981841565684,0.9300475690372378,0.9873135476051573,,,,,1,0.9419981841565684,0.9300475690372378
199,b'W1',b'941',162.24194875,51.08948139,2,12,21000.0,b'W1_5+W1_2',0.7,57868.289699142864,b'J104858.07+510522.13_DEIMOS_20170425_20170425.fits',10.575206492590771,0,1,0.4575172362255079,-98.12645017179588,3.0411430466383864,2.092160171027976,1.6818072483423037,b'munozf',b' ',21.938384503220913,21.447313668409652,0.0205,0.0138,0.01204218927272164,3.856483047894077,4.503784067442802,0.04808058140268338,0.3447897454186609,0.16759318710047594,0.45508112120899735,0.1828800414764409,3.782036102331193,0.5219526493768797,-999.0,-999.0,0.7823134091118401,0.9885816371658209,1.0784388131549434,1.0,6000.000000000001,-1.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,b' ',-999.0,-999.0,-999.0,-0.08329323490136226,1.4138038376507893,91385.11742262886,2.1443999998737127,0,1,0,-99,0,0.37388523270312,1,1,1.0,1.0,7.286950844096223e-05,0.0,0.0,-0.06390210343970977,0.039381390000002625,0.07506245867510385,0.07506245867510379,1.7943217213172238,2.804194765001992,-1.18555891570003,131.35543119924884,0.2716439111442292,0.20261324276188028,1.0184938033027194e-08,5.0267879306373705e-08,,,,,0,0.20261324276188028,1.0184938033027194e-08
200,b'W1',b'792',162.33686042,51.01153864,2,10,12000.0,b'W1_5+W1_4',0.7,57868.289699142864,b'J104920.85+510041.54_DEIMOS_20170425_20170425.fits',10.719253178883857,0,1,4.004677205982038,-434.7479517571602,12.855983110104859,0.0,2.163730315197202,b'munozf',b' ',21.308996113739703,21.180157555675336,0.0057,0.0071,0.011599210456006188,3.4057558629793228,2.326729567497058,0.02483922731685003,0.39759186511012024,0.27061263688739506,-99.00000000000001,99.0,1.1897920004472193,0.7445180479499304,-999.0,-999.0,0.185895245457435,0.5695989837142262,0.434297771275558,1.0,5000.0,-3.0,835971472421227008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.890225887298584,0.6892814636230469,b'NOT',0.0,0.0,0.0,-999.0,-999.0,-999.0,-999.0,-99,2,-99,1,0,0.8715508172812186,1,1,1.0,1.0,0.0,0.0,0.0,-0.004236773657984368,-0.038561360000002765,0.03879341098793458,0.03879341098793459,0.9273325335761257,1.6485754730631523,-0.36635611216009534,246.73000664571242,0.13361207552673987,0.673505611751558,0.0,0.0,,,,,0,0.673505611751558,0.0
201,b'W1',b'731',162.36695292,51.03106758,3,15,26400.0,b'W1_5+W1_4+W1_2',0.7,57868.289699142864,b'J104928.07+510151.84_DEIMOS_20170425_20170425.fits',9.6224243096327,0,1,0.30495956725403556,-23.41094473057627,5.626650796484565,3.980491477264126,1.8452250313909226,b'munozf',b' ',21.63289689320165,21.459458286247916,0.0071,0.0082,0.011481134723211758,3.708917619707716,1.440858994073751,0.015382030213752212,0.3763620927546649,0.2340863412844488,0.3353820651409916,0.22839816725012863,1.4069111525554023,0.664539436267337,-999.0,-999.0,0.4862904870028554,0.522234589988022,1.503429729904243,1.0,6000.0,-1.690531777288668,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,b' ',-999.0,-999.0,-999.0,-0.7519101061162711,28.325909907918877,91385.11742262886,-999.0,-99,3,0,-99,0,0.9564814268958489,1,1,1.0,1.0,0.8789500139807299,0.8406993635424149,1.0,0.014680593789627761,-0.019032420000002048,0.02403648986587965,0.024036489865879654,0.5745774469931392,1.034520674174888,0.20257961548165873,290.64467864004286,0.04840162871239089,0.9495286356947625,0.7502722809905726,0.7901523480032853,,,,,1,0.9495286356947625,0.7502722809905726
202,b'W1',b'800',162.33437875,51.06185786,3,13,21000.0,b'W1_5+W1_3+203WiSB',0.7,57868.289699142864,b'J104920.25+510342.69_DEIMOS_20170425_20170425.fits',9.9837747687462,0,1,0.18877017172508462,-265.67311999921924,5.28314206825684,3.7406881299185426,2.200333485822071,b'munozf',b' ',21.795246647021326,21.616467516660318,0.0074,0.0096,0.01183886621925212,3.868784030143008,0.7879011960467465,0.008411315829707066,0.6401466127861141,0.212754239050458,0.2755583465013824,0.21031653132553949,1.2481274085474847,0.5430039498449929,-999.0,-999.0,0.10416762527722853,0.35709259338192273,1.3001381083335455,1.0,4706.063327687381,-2.999999999999999,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,b' ',-999.0,-999.0,-999.0,-14.0,503.9851105420837,95663.40397142863,0.5209679999970831,0,2,1,-99,0,0.9505135322806989,1,1,1.0,1.0,0.0,0.0,0.0,-0.005796852191617383,0.011757860000003006,0.013109186363429653,0.013109186363429653,0.3133670047034977,0.5857467904636795,-0.05034004179361653,99.2441879774831,0.07017947612282507,0.896965445216599,0.0,0.0,,,,,0,0.896965445216599,0.0
203,b'W1',b'780',162.34000208,51.04588483,3,13,15600.0,b'W1_5+W1_4+203WiSB',0.7,57868.289699142864,b'J104921.60+510245.19_DEIMOS_20170425_20170425.fits',6.703482941723044,0,1,0.888399216162635,-8.791689782341745,6.319790072121734,4.459828134020249,-498.50389032682654,b'munozf',b' ',22.043867616353232,21.855816259217686,0.0086,0.0104,0.01177271103706172,4.113093414024753,0.2866353019753546,0.003060003042931413,0.7785486476643316,0.3365632501641543,0.6893476069564051,0.5345035109233267,1.853753807590454,0.7002521604696255,-999.0,-999.0,0.19197948697997225,0.10000000000000002,0.7641091121723199,1.0,5120.809148248238,-2.9999999999999996,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,b' ',-999.0,-999.0,-999.0,-1.2603605433700833,37.22389632129945,95663.40397142863,-999.0,-99,2,1,-99,0,0.954987473088673,1,1,1.0,1.0,0.9760469760227121,0.9321126352477704,0.0,-0.002261798610524364,-0.004215170000001933,0.004783658754916182,0.004783658754916185,0.11435040848405219,0.1722969420725823,-0.08116410853079854,224.782643364929,0.021075143470798023,0.9902567670908,0.958606156299501,0.9680379757623035,,,,,1,0.9902567670908,0.958606156299501
205,b'W1',b'857',162.3093775,51.01953267,2,12,21000.0,b'W1_5+W1_1',0.7,57868.289699142864,b'J104914.25+510110.32_DEIMOS_20170425_20170425.fits',9.252437099356726,0,1,0.04928733965083345,-143.51631038950373,5.907440677572312,4.182082443687924,-498.6288999645533,b'munozf',b' ',21.827291204179243,21.66090056273319,0.0078,0.0091,0.011734883101170443,3.906589234646379,2.2427749657770275,0.023942961850419074,0.3243462367773347,0.19963660176500894,0.047623116622574936,0.15454293669092686,1.1300359882450661,70.0035713374682,-999.0,-999.0,0.4494063987042551,0.6431626010435947,0.10000000232876877,1.0,4569.585422254008,-3.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,b' ',-999.0,-999.0,-999.0,-14.0,235.57675314443733,91409.11780662864,1.569744000036735,0,1,1,-99,0,0.9691449718915108,1,1,1.0,1.0,0.0,0.0,0.0,-0.021513653151980915,-0.03056733000000378,0.03737912432458616,0.037379124324586184,0.8935248842530559,1.2523192481509133,-0.7054334153378977,217.86165789733994,0.051839515300009305,0.9423865745936193,0.0,0.0,,,,,0,0.9423865745936193,0.0
206,b'W1',b'832',162.32102792,51.07297136,1,7,12000.0,b'W1_5',0.7,57868.289699142864,b'J104917.05+510422.70_DEIMOS_20170425_20170425.fits',3.5490562125725758,0,1,0.9328972059820383,-21.504971328470898,13.570365420448939,0.0,-999.0,b'munozf',b' ',22.244725423735208,21.987277238725156,0.0094,0.0111,0.011902879058489774,4.278700802709771,1.6162341050164946,0.017254264220940792,-99.00000000000001,99.0,-99.00000000000001,99.0,3.451180843500061,1.2267299751540517,-999.0,-999.0,0.5271565132427656,1.7058102013427554,1.2182141289145396,1.0,5000.0,-3.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,b' ',-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-99,1,-99,-99,0,0.9585465391511595,1,1,1.0,1.0,0.9401685906837287,0.9011953488185113,1.0,-0.014189726058553826,0.022871359999996344,0.026915561184308125,0.026915561184308105,0.6433998689476047,1.1850764326279588,-0.1645282231812263,104.81606928410143,0.04145679092089364,0.9628700843647329,0.8740564712837504,0.9077615822496152,,,,,1,0.9628700843647329,0.8740564712837504
207,b'W1',b'847',162.3155575,51.02266436,2,10,5400.0,b'W1_5+W1_4',0.7,57868.289699142864,b'J104915.73+510121.59_DEIMOS_20170425_20170425.fits',3.8409025571544952,0,1,2.7410507176465644,-29.344179182153667,5.03041015074827,0.0,-999.0,b'munozf',b' ',22.52065561000709,22.220720315872104,0.0113,0.0136,0.011728552206879723,4.533557382855687,1.956557101142385,0.020887415342228172,-99.00000000000001,99.0,-99.00000000000001,99.0,2.324319556851848,1.616741488367648,-999.0,-999.0,0.10000000000000002,0.7348024704676063,1.489517086384242,1.0,4000.0,-1.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,b' ',-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-99,1,-99,-99,0,0.9611043945350852,1,1,1.0,1.0,0.7197988979371244,0.6918018839888815,1.0,-0.01762865420452649,-0.027435640000000205,0.032611099203681874,0.03261109920368189,0.7795481881358218,1.1215584494589024,-0.5947355544376689,220.27739934518357,0.07187724902852152,0.8929416147480411,0.49587076356685783,0.5553227169357274,,,,,0,0.8929416147480411,0.49587076356685783
208,b'W1',b'861',162.307555,51.00635631,3,13,12000.0,b'W1_5+W1_4+W1_3',0.7,57868.289699142864,b'J104913.81+510022.88_DEIMOS_20170425_20170425.fits',6.4326082449361275,0,1,0.7170061770971898,24.234199280769705,7.34315775869867,0.0,-999.0,b'munozf',b' ',22.4006097211278,22.15763790729846,0.01,0.0121,0.011673240366311493,4.441765380207997,2.955734231015256,0.03155422728017841,-99.00000000000001,99.0,-99.00000000000001,99.0,3.2171556404803368,1.7860883259895342,-999.0,-999.0,1.1787664990727709,0.844472035907978,1.1939171054995874,1.0,4000.0,-3.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,b' ',-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-99,1,-99,-99,0,0.996272349898633,1,1,1.0,1.0,0.18994269558090957,0.18923465567247347,0.0,-0.022659350657117897,-0.04374368999999945,0.049264151134656535,0.04926415113465655,1.1776291107886026,1.7888729851277183,-0.8237130362533566,225.61572022916647,0.0533461743247257,0.9393611702079551,0.06807293562123601,0.07246726581871174,,,,,0,0.9393611702079551,0.06807293562123601
212,b'W1',b'863',162.3060975,51.04545558,2,10,17400.0,b'W1_5+W1_3',0.7,57868.289699142864,b'J104913.46+510243.64_DEIMOS_20170425_20170425.fits',3.9739321252589375,0,1,2.3782121509902394,-2.5565661315484083,6.820187872832751,4.837539443307276,-498.64902432959445,b'munozf',b' ',22.78796687360715,22.519035385066974,0.013,0.0166,0.011846574589579271,4.816246534030771,1.4426311206531575,0.01540094872298502,0.10164212673593336,0.44012411725246764,-99.00000000000001,70.0035713374682,5.33291906262717,3.1635004402935776,-999.0,-999.0,0.7514989631629861,1.759868508620888,0.6291859719014843,1.0,6000.0,-1.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,b' ',-999.0,-999.0,-999.0,-0.0773420156556618,2.9112680547044643,91361.29088342877,-999.0,-99,2,0,-99,0,0.978059969608592,1,1,1.0,1.0,0.871549084036291,0.852427270644931,1.0,-0.023575594340932232,-0.004644419999998206,0.024028717936348146,0.02402871793634814,0.5743916638170873,0.5819932266817706,-0.571394820376173,174.1446265463561,0.021914836042821722,0.9895889120705099,0.804834631038025,0.8133019895646114,,,,,1,0.9895889120705099,0.804834631038025
215,b'W1',b'714',162.37489208,51.03578922,2,10,12000.0,b'W1_5+W1_4',0.7,57868.289699142864,b'J104929.97+510208.84_DEIMOS_20170425_20170425.fits',2.3679905152079317,0,1,0.5669857176465647,-424.40416987791,10.496860770259554,0.0,-999.0,b'munozf',b' ',22.88589829821606,22.708940451779732,0.0146,0.0208,0.011451000115702409,4.960282578362719,1.4582770509273477,0.01556797836960648,-99.00000000000001,99.0,-99.00000000000001,99.0,4.841679288105234,3.5300216300519405,-999.0,-999.0,0.7416792881071439,0.10000000000000002,3.999999999998091,1.0,5000.0,-1.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,b' ',-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-99,1,-99,-99,0,0.8364538721833412,1,1,1.0,1.0,0.0,0.0,0.0,0.0196714721462127,-0.01431078000000241,0.02432622536703323,0.02432622536703326,0.5815033952278861,0.9438160573020589,0.34966984603278495,306.96452196683083,0.10318871184931036,0.7945191464828503,0.0,0.0,,,,,0,0.7945191464828503,0.0
217,b'W1',b'769',162.34830208,51.02572228,2,10,5400.0,b'W1_5+W1_4',0.7,57868.289699142864,b'J104923.59+510132.60_DEIMOS_20170425_20170425.fits',2.060804014071701,0,1,1.4167507176465648,360.54879008410495,13.275442126771583,0.0,-999.0,b'munozf',b' ',23.236163823314378,22.91675611743996,0.0204,0.0238,0.011619070281773584,5.239407279940217,1.4722550584357526,0.01571720194484982,-99.00000000000001,99.0,-99.00000000000001,99.0,3.603212777253871,99.0,-999.0,-999.0,1.1438383921405109,2.3593743851133557,0.1000000000000044,1.0,6000.0,0.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,b' ',-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-99,1,-99,-99,0,0.9984010895256811,1,1,1.0,1.0,0.0,0.0,0.0,0.0029559184224586914,-0.024377720000003933,0.024556275900853176,0.0245562759008532,0.5870026111757732,1.0952700536917224,-0.102803108558216,259.91364363706043,0.057692005693311295,0.9315841048673842,0.0,0.0,,,,,0,0.9315841048673842,0.0
228,b'W1',b'165',162.2825,50.94730556,1,3,5400.0,b'W1_4',0.7,54179.25730066667,b'J104907.80+505650.30_DEIMOS_20070320_20070320.fits',41.13123630527048,0,1,-0.00016577068890896853,-11.86908048832452,1.3745335112968504,0.0,1.7607590275575329,b'munozf',b' ',18.185985495302624,18.29678556895074,0.003,0.0032,0.011191049138345805,0.39417720828854996,6.58448836630785,0.07029333520407813,0.06265793664505287,0.06602574787063076,0.035456385063290616,0.05818501808156118,4.358796657696414,0.10835557877589777,-99.0,-99.0,0.8757529521549925,1.3826287543323987,2.1004149512090224,2.0,7000.0,-1.0,835970136686823040,0.5358129166650694,0.09961634129285812,-1.1770586909470984,0.13833880424499512,-0.019658340141177177,-0.05657313249427544,0.1546144187450409,0.0,0.0,b'NOT',0.0,0.0,0.0,-999.0,-999.0,-999.0,1.1435760000022128,0,0,-99,1,True,0.983938692657778,1,1,0.9861939984620022,1.0,0.9974536563906364,0.9678835777429522,1.0,-0.038409941050078604,-0.10279444000000382,0.10973614020178082,0.10973614020178077,2.623174666178028,4.239306487568625,-1.596473186325184,232.5114073823064,0.13657918106053196,0.9,0.5668423609287475,0.9979313806348092,0.6311304140728982,0.0,1.0,,1,0.5680173726656084,0.5668423609287475
232,b'W1',b'15',162.3165,51.04061111,2,6,9000.0,b'W1_4+203WiSB',0.7,54179.25730066667,b'J104915.96+510226.20_DEIMOS_20070320_20070320.fits',17.14954205927019,0,1,0.45755022125293315,-9.502557138404821,2.235423606959966,1.4933758865276172,2.2100993286768933,b'munozf',b' ',20.990376220158446,20.57314458965791,0.0041,0.0045,0.01180236523584502,2.9450990101697307,1.1705519320256144,0.012496340935549752,0.18114447096743644,0.12955452791476074,0.21966512470014013,0.09524795737996951,2.1256423675947196,0.22305461363666726,-2.156099287284708,0.17774574689036793,0.33008997205117563,0.8669540190763286,1.0196746981646612,1.0,5587.480590225913,-2.0,835971816018616320,-0.2022442128896868,0.6301272511482239,-1.9047978993039583,0.8023744821548462,-0.21862472593784332,0.6981212119645719,0.885543704032898,0.7697312831878662,0.2525936961174011,b'NOT',0.0,0.0,0.0,-0.75564106089186,6.1512585999341765,7126.626408000011,1.1435760000022128,0,0,0,1,0,0.9950166415441433,1,1,0.9701856209652097,0.992287059564687,0.9814532267466025,0.9401390952150226,1.0,-0.01703616043302236,-0.009488890000000083,0.019500507576260116,0.019500507576260123,0.46614759146438534,0.4917360338639826,-0.4557620125260986,192.11716167950274,0.016872099669819743,0.9937043536219224,0.6602478115050312,0.9747238804408661,0.6829362905123317,0.0,1.0,0.9981320022593124,1,0.6773690731845025,0.661483461115898
234,b'W1',b'17',162.34179167,50.98480556,1,3,5400.0,b'W1_4',0.7,54179.25730066667,b'J104922.03+505905.30_DEIMOS_20070320_20070320.fits',9.818686266502255,0,1,-0.00031577068890896855,-37.03826615380553,2.7627917907136754,0.0,1.4035027864905205,b'munozf',b' ',21.034353924904195,20.751120996708238,0.0048,0.0058,0.01131773967113406,3.0555400712585516,3.917271587996389,0.04181921156130679,0.17389628269731414,0.17590022554873874,0.4126689137515966,0.15283455314638172,3.3177097806004348,0.3096024420641917,-999.0,-999.0,0.6717692385186262,1.3193855446832525,1.3265549973985562,1.0,6000.0,-1.0,835970647787501440,-0.8704462605047154,1.095873475074768,-5.5750349576054505,1.4417177438735962,-0.35248813033103943,0.6583602368988788,1.2835264205932617,2.1149861812591553,1.120958685874939,b'NOT',0.0,0.0,0.0,-999.0,-999.0,-999.0,1.1435760000022128,0,0,-99,1,0,0.9359854420092749,1,1,0.2590428043954534,1.0,0.4715072499822796,0.11432178634604874,0.0,-0.001136789667753429,-0.0652944400000024,0.06530433512151107,0.06530433512151113,1.56105980370146,2.8424993061812076,-0.48232742862596145,252.00256943176475,0.1146072124856592,0.7474025917198169,0.0,0.25504674731384736,0.0,0.0,1.0,,0,0.0,0.0
239,b'W1',b'551',162.34470833,51.037,1,3,5400.0,b'W1_4',0.7,54179.25730066667,b'J104922.73+510213.20_DEIMOS_20070320_20070320.fits',1.5952429282087415,0,1,1.626254229311091,484.0496678216717,9.26499861516722,0.0,-999.0,b'munozf',b' ',23.284318196685987,23.02667653973276,0.0214,0.0289,0.011718444412946265,5.318197613576736,0.7860493918922402,0.00839154671448358,-99.00000000000001,99.0,-99.00000000000001,99.0,4.300718550895514,3.068589802637288,-999.0,-999.0,0.42953231028814276,0.10000000000000002,3.771186240607371,1.0,3000.0,-3.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,b' ',-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-99,1,-99,-99,0,0.9095805240114716,1,1,1.0,1.0,0.0,0.0,0.0,0.0006967412432699099,-0.013100000000001444,0.0131185154785178,0.013118515478517804,0.3135900114386726,0.5791737779734122,-0.07562802471522694,256.0444850653021,0.06434141946482252,0.9166808196750423,0.0,0.0,,,,,0,0.9166808196750423,0.0
329,b'W1',b'1286',162.33958333,51.14069444,1,3,5400.0,b'W1_3',1.0,54061.569245666666,b'J104921.50+510826.50_DEIMOS_20061122_20061122.fits',67.18658645890562,0,1,-0.0002129040015598084,7.439299659731935,1.123326897341871,0.0,6.348405648947022,b'munozf',b' ',21.677247931484917,20.276850025835586,0.0062,0.0044,0.011997313123425432,3.1687405422105144,5.438810162251963,0.05806254079966462,2.7379138782686763,0.10956129284532752,0.2994346315965557,0.06414279678360138,1.6999746399970208,0.14289469443463715,-999.0,-999.0,0.4216491632228063,0.6238653086476698,0.6544601681265446,2.0,3500.0,0.0,836729551328683136,-20.198059177446588,0.18647263944149017,-10.35807758430062,0.24016301333904266,-0.13918502628803253,2.2862660197107427,0.2632800340652466,0.0,0.0,b'NOT',0.0,0.0,0.0,-999.0,-999.0,-999.0,1.044359999941662,0,0,-99,1,0,1.4012106356204875e-05,0,0,9.902198020409726e-14,1.0,0.5610929849031504,0.0,0.0,-0.0025250418644441855,0.09059443999999672,0.09062962206326473,0.0906296220632647,2.1664451489226635,3.9825933003587184,0.5754392346747487,74.59653060663054,0.9506993576117839,0.0,0.0,0.3746546793667708,0.0,0.0,0.0,,0,0.0,0.0
